sessionid,medium,session_start_time,session_end_time,log_in_status,session_with_order,member_tier,eventaction,pagetype,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Checkout,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Homepage,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Other,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Product,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Other,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Homepage,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Other,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Homepage,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Category,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Homepage,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Checkout,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Other,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Product,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Homepage,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Checkout,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Checkout,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Checkout,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Checkout,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Checkout,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Checkout,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,OrderPlacedEvent,NULL,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FA9D857E6947183624CF65D9898284F7.twpfa39n,cpc,5/23/20 11:04 PM,51:00.0,Y,Y,Elite,Pageview,Checkout,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
55ACAC5F2BC14B63AE8E97A9FB98212C.twpfa50n,organic,5/23/20 11:04 PM,06:00.0,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
55ACAC5F2BC14B63AE8E97A9FB98212C.twpfa50n,organic,5/23/20 11:04 PM,06:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
55ACAC5F2BC14B63AE8E97A9FB98212C.twpfa50n,organic,5/23/20 11:04 PM,06:00.0,N,N,anonymous,Pageview,Product,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
55ACAC5F2BC14B63AE8E97A9FB98212C.twpfa50n,organic,5/23/20 11:04 PM,06:00.0,N,N,anonymous,Pageview,Product,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
55ACAC5F2BC14B63AE8E97A9FB98212C.twpfa50n,organic,5/23/20 11:04 PM,06:00.0,N,N,anonymous,Pageview,Category,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
55ACAC5F2BC14B63AE8E97A9FB98212C.twpfa50n,organic,5/23/20 11:04 PM,06:00.0,N,N,anonymous,Pageview,Category,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
55ACAC5F2BC14B63AE8E97A9FB98212C.twpfa50n,organic,5/23/20 11:04 PM,06:00.0,N,N,anonymous,Pageview,Category,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
55ACAC5F2BC14B63AE8E97A9FB98212C.twpfa50n,organic,5/23/20 11:04 PM,06:00.0,N,N,anonymous,Pageview,Product,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
55ACAC5F2BC14B63AE8E97A9FB98212C.twpfa50n,organic,5/23/20 11:04 PM,06:00.0,N,N,anonymous,Pageview,Product,8.571428571,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
55ACAC5F2BC14B63AE8E97A9FB98212C.twpfa50n,organic,5/23/20 11:04 PM,06:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
55ACAC5F2BC14B63AE8E97A9FB98212C.twpfa50n,organic,5/23/20 11:04 PM,06:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,SearchResult,60,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,SearchResult,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Other,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,SearchResult,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Checkout,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,120,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Other,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Other,60,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Other,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Homepage,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Other,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Other,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Other,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Other,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Other,120,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Product,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Homepage,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Other,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Homepage,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Homepage,120,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Other,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Other,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Other,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Homepage,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
E8ED77C851187E48A8C8BDF775D253B5.twpfa32n,cpc,5/23/20 11:04 PM,35:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Other,10,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Homepage,10,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Other,10,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Checkout,10,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Product,10,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Checkout,10,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Other,12,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Other,12,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Homepage,12,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Other,12,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Other,12,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Other,20,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Checkout,20,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Checkout,20,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Homepage,20,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Homepage,20,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Category,20,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Checkout,300,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Checkout,30,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Checkout,30,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,Pageview,Checkout,30,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86EA5A55793FA9B6848AAE7D4E29DF04.twpfa111n,cpc,5/23/20 11:05 PM,15:00.0,Y,Y,Elite,OrderPlacedEvent,NULL,30,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5CB025F98949FACDBFF30029738129AA.twpfa112n,organic,5/23/20 11:05 PM,05:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F35BBF7F9AB7FF21F300127E0BE857A7.twpfa45n,organic,5/23/20 11:05 PM,05:00.0,N,N,anonymous,Pageview,BlogContent,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F35BBF7F9AB7FF21F300127E0BE857A7.twpfa45n,organic,5/23/20 11:05 PM,05:00.0,N,N,anonymous,Pageview,BlogContent,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F35BBF7F9AB7FF21F300127E0BE857A7.twpfa45n,organic,5/23/20 11:05 PM,05:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F35BBF7F9AB7FF21F300127E0BE857A7.twpfa45n,organic,5/23/20 11:05 PM,05:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
4D4D3B3F885D9BAE682816A1AF8894A9.twpfa41n,affiliates_display,5/23/20 11:06 PM,28:00.0,Y,Y,Member,Pageview,Homepage,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
4D4D3B3F885D9BAE682816A1AF8894A9.twpfa41n,affiliates_display,5/23/20 11:06 PM,28:00.0,Y,Y,Member,Pageview,Checkout,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
4D4D3B3F885D9BAE682816A1AF8894A9.twpfa41n,affiliates_display,5/23/20 11:06 PM,28:00.0,Y,Y,Member,Pageview,Homepage,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
4D4D3B3F885D9BAE682816A1AF8894A9.twpfa41n,affiliates_display,5/23/20 11:06 PM,28:00.0,Y,Y,Member,Pageview,Other,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
4D4D3B3F885D9BAE682816A1AF8894A9.twpfa41n,affiliates_display,5/23/20 11:06 PM,28:00.0,Y,Y,Member,Pageview,Other,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
4D4D3B3F885D9BAE682816A1AF8894A9.twpfa41n,affiliates_display,5/23/20 11:06 PM,28:00.0,Y,Y,Member,Pageview,Other,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
4D4D3B3F885D9BAE682816A1AF8894A9.twpfa41n,affiliates_display,5/23/20 11:06 PM,28:00.0,Y,Y,Member,Pageview,Other,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
4D4D3B3F885D9BAE682816A1AF8894A9.twpfa41n,affiliates_display,5/23/20 11:06 PM,28:00.0,Y,Y,Member,Pageview,Other,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
4D4D3B3F885D9BAE682816A1AF8894A9.twpfa41n,affiliates_display,5/23/20 11:06 PM,28:00.0,Y,Y,Member,Pageview,Other,60,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
4D4D3B3F885D9BAE682816A1AF8894A9.twpfa41n,affiliates_display,5/23/20 11:06 PM,28:00.0,Y,Y,Member,Pageview,Other,6.666666667,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
4D4D3B3F885D9BAE682816A1AF8894A9.twpfa41n,affiliates_display,5/23/20 11:06 PM,28:00.0,Y,Y,Member,Pageview,Other,6.666666667,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
4D4D3B3F885D9BAE682816A1AF8894A9.twpfa41n,affiliates_display,5/23/20 11:06 PM,28:00.0,Y,Y,Member,Pageview,Checkout,6.666666667,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
