sessionid,medium,session_start_time,userid,log_in_status,session_with_order,member_tier,eventaction,tstamp,pagetype,page_order,page_order_desc,page_view_in_minutes,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,04:00.0,Checkout,41,153,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,04:00.0,Checkout,42,154,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,04:00.0,Checkout,43,155,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,04:00.0,Checkout,45,157,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,04:00.0,Checkout,46,158,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,05:00.0,Checkout,47,145,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,05:00.0,Checkout,48,146,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,05:00.0,Checkout,49,147,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,05:00.0,Checkout,50,148,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,07:00.0,Checkout,51,141,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,07:00.0,Checkout,52,142,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,07:00.0,Checkout,53,143,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,07:00.0,Checkout,54,144,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,08:00.0,Homepage,55,137,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,08:00.0,Checkout,56,138,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,08:00.0,Checkout,57,139,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,08:00.0,Homepage,58,140,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,09:00.0,Checkout,62,136,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,09:00.0,Checkout,59,133,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,09:00.0,Checkout,60,134,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,09:00.0,Checkout,61,135,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,10:00.0,MyAccount,64,132,12,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,10:00.0,Homepage,65,121,12,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,10:00.0,Homepage,66,122,12,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,10:00.0,Homepage,67,123,12,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,10:00.0,Other,63,131,12,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,10:00.0,Homepage,68,124,12,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,10:00.0,Homepage,69,125,12,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,10:00.0,Other,70,126,12,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,10:00.0,MyAccount,71,127,12,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,10:00.0,Homepage,72,128,12,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,10:00.0,MyAccount,73,129,12,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,10:00.0,MyAccount,74,130,12,5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,11:00.0,Homepage,79,119,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,11:00.0,Homepage,75,115,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,11:00.0,MyAccount,76,116,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,11:00.0,Other,77,117,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,11:00.0,Homepage,78,118,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,11:00.0,Homepage,80,120,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,11:00.0,MyAccount,81,113,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,11:00.0,Other,82,114,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,12:00.0,Homepage,83,111,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,12:00.0,MyAccount,84,112,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,12:00.0,MyAccount,85,105,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,12:00.0,Other,86,106,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,12:00.0,Homepage,87,107,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,12:00.0,Homepage,88,108,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,12:00.0,Other,89,109,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,12:00.0,Homepage,90,110,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,14:00.0,MyAccount,91,103,2,30,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,14:00.0,MyAccount,92,104,2,30,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,19:00.0,Checkout,93,101,2,30,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,19:00.0,Checkout,94,102,2,30,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,20:00.0,Checkout,102,98,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,20:00.0,Checkout,95,91,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,20:00.0,Checkout,96,92,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,20:00.0,Category,97,93,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,20:00.0,Category,98,94,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,20:00.0,Checkout,99,95,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,20:00.0,Checkout,100,96,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,20:00.0,Checkout,101,97,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,20:00.0,Checkout,103,99,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,20:00.0,Checkout,104,100,10,6,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,21:00.0,Checkout,107,87,6,10,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,21:00.0,Checkout,108,88,6,10,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,21:00.0,Checkout,105,85,6,10,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,21:00.0,Checkout,109,89,6,10,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,21:00.0,Checkout,110,90,6,10,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,21:00.0,Checkout,106,86,6,10,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,22:00.0,Checkout,111,84,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,22:00.0,Checkout,112,81,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,OrderPlacedEvent,22:00.0,NULL,113,83,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,OrderPlacedEvent,22:00.0,NULL,114,82,4,15,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,23:00.0,MyAccount,121,75,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,23:00.0,MyAccount,115,76,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,23:00.0,MyAccount,116,77,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,23:00.0,MyAccount,117,78,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,23:00.0,MyAccount,118,79,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,23:00.0,Homepage,119,80,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,23:00.0,Homepage,120,73,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,23:00.0,MyAccount,122,74,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,24:00.0,Checkout,123,67,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,24:00.0,Checkout,124,68,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,24:00.0,MyAccount,125,69,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,24:00.0,Checkout,126,70,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,24:00.0,Checkout,127,71,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,24:00.0,MyAccount,128,72,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,24:00.0,Checkout,129,65,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,24:00.0,Checkout,130,66,8,7.5,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,web_push,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,25:00.0,Checkout,131,64,6,10,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,25:00.0,Checkout,132,59,6,10,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
70C399E9D031560E5A165545E037966D.twpfa113n,affiliates_display,5/23/2020 12:01,94be947d-a6a0-4483-8ac9-adb0b9a2020e,Y,Y,Member,Pageview,25:00.0,Homepage,133,63,6,10,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
