sessionid,session_start_time,session_end_time,log_in_status,session_with_order,member_tier,eventaction,tstamp,pagetype,pagepath,page_order,page_order_desc,page_view_in_minutes,page_duration
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:41,Other,www.watsons.com.tw/search2?text=Dr.+Stain,15,7,1,420
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:48,Other,www.watsons.com.tw/search2?text=Dr.+Stain,16,6,1,60
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:49,Other,www.watsons.com.tw/search2?text=Dr.+Stain,17,2,4,15
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:49,Homepage,www.watsons.com.tw/,18,5,4,15
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:49,Other,www.watsons.com.tw/search2?text=è‚Œç ”,19,4,4,15
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:49,Product,www.watsons.com.tw/è‚Œç ”æ¥µæ½¤é‡‘ç·»ä¿æ¿•ç²¾è¯éœœ50g/p/BP_162194?text=è‚Œç ”&page=0,20,3,4,15
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:50,Other,www.watsons.com.tw/search2?text=è‚Œç ”,21,1,1,60
B921F257FB574C00AAD179BABE330ECA.twpfa49n,2/1/2020 0:00,2/1/2020 0:00,Y,N,Member,Pageview,2/1/2020 0:00,Category,www.watsons.com.tw/c/1051156,1,2,4,15
B921F257FB574C00AAD179BABE330ECA.twpfa49n,2/1/2020 0:00,2/1/2020 0:00,Y,N,Member,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/smart-higieneä¸‰å±¤å¼é˜²è­·å£ç½©30æžšå…¥/p/BP_156776,2,3,4,15
B921F257FB574C00AAD179BABE330ECA.twpfa49n,2/1/2020 0:00,2/1/2020 0:00,Y,N,Member,Pageview,2/1/2020 0:00,Category,www.watsons.com.tw/c/1051156,3,4,4,15
B921F257FB574C00AAD179BABE330ECA.twpfa49n,2/1/2020 0:00,2/1/2020 0:00,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/promo-health,4,1,4,15
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,1,31,5,12
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,2,32,5,12
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,3,28,5,12
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:00,Checkout,www.watsons.com.tw/checkoutstepone,4,29,5,12
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:00,Homepage,www.watsons.com.tw/,5,30,5,12
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,7,26,3,20
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/search2?text=å£ç½©,6,25,3,20
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922?text=å£ç½©&page=0,8,27,3,20
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:02,MyAccount,www.watsons.com.tw/my-account/notification,9,21,4,15
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:02,Other,www.watsons.com.tw/search2?text=å£ç½©,10,22,4,15
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:02,Other,www.watsons.com.tw/search2?text=å£ç½©,11,23,4,15
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:02,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ·±ä¸¹å¯§-ç®±è³¼/p/BP_185953?text=å£ç½©&page=0,12,24,4,15
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:03,MyAccount,www.watsons.com.tw/my-account/notification,13,19,5,12
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:03,MyAccount,www.watsons.com.tw/my-account/notification,14,20,5,12
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:03,MyAccount,www.watsons.com.tw/my-account/notification,15,18,5,12
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:03,Other,www.watsons.com.tw/myaccount-faq,16,16,5,12
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:03,MyAccount,www.watsons.com.tw/my-account/notification,17,17,5,12
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:04,Other,www.watsons.com.tw/search2?text=å£ç½©,19,9,9,6.666666667
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:04,Other,www.watsons.com.tw/search2?text=å£ç½©,18,8,9,6.666666667
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:04,Other,www.watsons.com.tw/search2?text=å£ç½©,20,10,9,6.666666667
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:04,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,21,11,9,6.666666667
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:04,MyAccount,www.watsons.com.tw/my-account/notification,22,12,9,6.666666667
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:04,Other,www.watsons.com.tw/search2?text=å£ç½©,23,13,9,6.666666667
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:04,Other,www.watsons.com.tw/search2?text=å£ç½©,24,14,9,6.666666667
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:04,MyAccount,www.watsons.com.tw/my-account/notification,25,15,9,6.666666667
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:04,Other,www.watsons.com.tw/search2?text=å£ç½©,26,7,9,6.666666667
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:05,Other,www.watsons.com.tw/search2?text=å£ç½©,27,4,3,20
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:05,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,28,5,3,20
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:05,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,29,6,3,20
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:07,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,30,3,2,30
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:07,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,31,2,2,30
B925B7869267F74E838D13ED0EC302C3.twpfa122n,2/1/2020 0:00,2/1/2020 0:12,Y,N,eshopper,Pageview,2/1/2020 0:12,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,32,1,1,60
B99AF8B4C5817658C065C9E4EE2ACE74.twpfa42n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Category,www.watsons.com.tw/body-hair-care/shampoo-conditioner/c/10480401,1,1,2,30
B99AF8B4C5817658C065C9E4EE2ACE74.twpfa42n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Checkout,www.watsons.com.tw/checkoutstepone,2,2,2,30
B9EAD23763B665AEE2D69D0A03514E7E.twpfa42n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922,1,1,1,60
BA31CA07B3B1FF322D99F1329024E7DC.twpfa35n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Category,www.watsons.com.tw/c/1051156,1,2,2,30
BA31CA07B3B1FF322D99F1329024E7DC.twpfa35n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Checkout,www.watsons.com.tw/checkoutstepone,2,1,2,30
BB21577B40FF2DC5A0688C358D95EFBC.twpfa35n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/å±ˆè‡£æ°é†«ç™‚é˜²è­·å£ç½©(æˆäºº)50å…¥-ç›’è£(new)/p/BP_150664,2,2,5,12
BB21577B40FF2DC5A0688C358D95EFBC.twpfa35n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login?explicit=true&prevStep=subscription-150664,1,1,5,12
BB21577B40FF2DC5A0688C358D95EFBC.twpfa35n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login?explicit=true&prevStep=subscription-950713,3,3,5,12
BB21577B40FF2DC5A0688C358D95EFBC.twpfa35n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713,4,4,5,12
BB21577B40FF2DC5A0688C358D95EFBC.twpfa35n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713,5,5,5,12
BB28069417B98794E3B9AF9930ABBAC8.twpfa47n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/p/125437,1,1,1,60
BBEDA31800E67D960B70DB1848EC3937.twpfa113n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login/pw/request,1,1,4,15
BBEDA31800E67D960B70DB1848EC3937.twpfa113n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Register,www.watsons.com.tw/register/main,2,2,4,15
BBEDA31800E67D960B70DB1848EC3937.twpfa113n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login?error=true,3,3,4,15
BBEDA31800E67D960B70DB1848EC3937.twpfa113n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login/pw/forgetByEmail,4,4,4,15
BC32647A1C35A2A495283771D6070226.twpfa42n,2/1/2020 0:00,2/1/2020 0:06,N,N,anonymous,Pageview,2/1/2020 0:00,Homepage,www.watsons.com.tw/,1,4,1,300
BC32647A1C35A2A495283771D6070226.twpfa42n,2/1/2020 0:00,2/1/2020 0:06,N,N,anonymous,Pageview,2/1/2020 0:05,Product,www.watsons.com.tw/é†«ç™‚èˆ’é©å£ç½©-æ¿¾èŒé˜²è­·3å…¥(è—)/p/BP_926548,2,3,1,60
BC32647A1C35A2A495283771D6070226.twpfa42n,2/1/2020 0:00,2/1/2020 0:06,N,N,anonymous,Pageview,2/1/2020 0:06,Product,www.watsons.com.tw/å±ˆè‡£æ°é†«ç™‚é˜²è­·å£ç½©(æˆäºº)50å…¥-ç›’è£(new)/p/BP_150664,3,1,2,30
BC32647A1C35A2A495283771D6070226.twpfa42n,2/1/2020 0:00,2/1/2020 0:06,N,N,anonymous,Pageview,2/1/2020 0:06,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713,4,2,2,30
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=ä¸­è¡›&page=0,4,28,4,15
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=ä¸­è¡›&page=0,1,29,4,15
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=ä¸­è¡›&page=0,2,30,4,15
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=ä¸­è¡›,3,27,4,15
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=ä¸­è¡›&page=0,5,26,1,420
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:08,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=ä¸­è¡›&page=0,13,24,11,5.454545455
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:08,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©5ç‰‡-å¤©ç©ºè—/p/BP_185943?text=ä¸­è¡›&page=0,6,17,11,5.454545455
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:08,Other,www.watsons.com.tw/search2?text=ä¸­è¡›,7,18,11,5.454545455
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:08,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922?text=ä¸­è¡›&page=0,8,19,11,5.454545455
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:08,Other,www.watsons.com.tw/search2?text=ä¸­è¡›,9,20,11,5.454545455
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:08,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=ä¸­è¡›&page=0,10,21,11,5.454545455
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:08,Other,www.watsons.com.tw/search2?text=ä¸­è¡›,11,22,11,5.454545455
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:08,Other,www.watsons.com.tw/search2?text=ä¸­è¡›,12,23,11,5.454545455
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:08,Other,www.watsons.com.tw/search2?text=ä¸­è¡›,14,25,11,5.454545455
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:08,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©5ç‰‡-å¤©ç©ºè—/p/BP_185943?text=ä¸­è¡›&page=0,15,15,11,5.454545455
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:08,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ·±ä¸¹å¯§-ç®±è³¼/p/BP_185953?text=ä¸­è¡›&page=0,16,16,11,5.454545455
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:09,Other,www.watsons.com.tw/search2?text=ä¸­è¡›,17,13,4,15
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:09,Other,www.watsons.com.tw/search2?text=ä¸­è¡›,18,12,4,15
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:09,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922?text=ä¸­è¡›&page=0,19,14,4,15
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:09,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©5ç‰‡-å¤©ç©ºè—/p/BP_185943?text=ä¸­è¡›&page=0,20,11,4,15
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:10,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922?text=ä¸­è¡›&page=0,22,9,3,20
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:10,Homepage,www.watsons.com.tw/,21,8,3,20
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:10,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922?text=ä¸­è¡›&page=0,23,10,3,20
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:15,Other,www.watsons.com.tw/search2?text=ä¸­è¡›,26,4,6,10
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:15,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=ä¸­è¡›&page=0,24,2,6,10
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:15,Other,www.watsons.com.tw/search2?text=ä¸­è¡›,27,5,6,10
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:15,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922?text=ä¸­è¡›&page=0,28,6,6,10
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:15,Other,www.watsons.com.tw/search2?text=ä¸­è¡›,25,3,6,10
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:15,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=ä¸­è¡›&page=0,29,7,6,10
BDF25ECA6D232E177B00ED338181BB3D.twpfa118n,2/1/2020 0:00,2/1/2020 0:16,N,N,anonymous,Pageview,2/1/2020 0:16,Other,www.watsons.com.tw/search2?text=ä¸­è¡›,30,1,1,60
BE72F2681598687C6B5D145A4893D793.twpfa34n,2/1/2020 0:00,2/1/2020 0:00,Y,N,Elite,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=æ¡‚æ ¼,1,4,5,12
BE72F2681598687C6B5D145A4893D793.twpfa34n,2/1/2020 0:00,2/1/2020 0:00,Y,N,Elite,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=æ¡‚æ ¼,2,5,5,12
BE72F2681598687C6B5D145A4893D793.twpfa34n,2/1/2020 0:00,2/1/2020 0:00,Y,N,Elite,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/æ¡‚æ ¼æ´»éˆèŠç›’è£19ç“¶/p/BP_187849?text=æ¡‚æ ¼&page=0,3,1,5,12
BE72F2681598687C6B5D145A4893D793.twpfa34n,2/1/2020 0:00,2/1/2020 0:00,Y,N,Elite,Pageview,2/1/2020 0:00,Homepage,www.watsons.com.tw/?ecid=3b4707687c146eb74df2259c5729bab355e8646ddf37bc9706a4a5a1becb0c6d,4,2,5,12
BE72F2681598687C6B5D145A4893D793.twpfa34n,2/1/2020 0:00,2/1/2020 0:00,Y,N,Elite,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/æ¡‚æ ¼é¤Šæ°£äººè”˜ç›’è£19ç“¶/p/BP_184029?text=æ¡‚æ ¼&page=0,5,3,5,12
BF3FCB3727F8147CA62697B45F557B5A.twpfa50n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713,1,1,1,60
BF6584D694DE8270EC01E938F058531B.twpfa125n,2/1/2020 0:00,2/1/2020 0:40,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ·±ä¸¹å¯§-ç®±è³¼/p/BP_185953?text=å£ç½©&page=0,1,15,2,30
BF6584D694DE8270EC01E938F058531B.twpfa125n,2/1/2020 0:00,2/1/2020 0:40,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,2,14,2,30
BF6584D694DE8270EC01E938F058531B.twpfa125n,2/1/2020 0:00,2/1/2020 0:40,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/search2?text=å£ç½©,3,12,5,12
BF6584D694DE8270EC01E938F058531B.twpfa125n,2/1/2020 0:00,2/1/2020 0:40,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/search2?text=å£ç½©,4,11,5,12
BF6584D694DE8270EC01E938F058531B.twpfa125n,2/1/2020 0:00,2/1/2020 0:40,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login?explicit=true&prevStep=subscription-185953,5,10,5,12
BF6584D694DE8270EC01E938F058531B.twpfa125n,2/1/2020 0:00,2/1/2020 0:40,N,N,anonymous,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ·±ä¸¹å¯§-ç®±è³¼/p/BP_185953?text=å£ç½©&page=0,6,9,5,12
